measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Butler,2690,478074,400.6,384.7,417.1
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Cambria,2454,326138,504.2,483.4,525.7
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Cambria,2336,333962,442.7,423.2,462.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Cameron,95,11310,469.5,372.9,589.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Cameron,90,11199,482.9,368.9,624.5
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Carbon,1221,161074,505.2,475.9,536
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Carbon,1121,161351,448.8,421.2,478
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Centre,1785,423026,417.6,398,438.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Centre,1714,380280,393.5,374.3,413.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Chester,6437,1304323,409.6,399.4,420.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Chester,6874,1335299,401.9,392.1,411.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Clarion,529,93425,410.5,374.9,448.8
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Clarion,530,96584,398.6,363,436.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Clearfield,1286,210537,444.1,419.5,470
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Clearfield,1076,188267,370.8,347.5,395.5
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Clinton,614,94196,501.5,461.4,544.5
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Clinton,553,96933,435.4,397.5,476.1
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Columbia,1226,157595,582,548.7,617
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Columbia,979,168296,423.7,395.5,453.5
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Crawford,1465,207671,492.6,466.3,520.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Crawford,1237,215254,390.8,368,414.8
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Cumberland,3462,634818,434.8,420.2,449.9
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Cumberland,3512,642956,403.8,389.9,418.1
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Dauphin,3858,683313,471.7,456.4,487.4
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Dauphin,3877,721737,412.8,399.3,426.7
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Delaware,7053,1373319,433.7,423.3,444.3
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Delaware,7912,1473112,417.2,407.7,427
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Elk,568,76574,484.3,443.2,528.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Elk,460,75412,395.5,356.8,437.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Erie,4276,671670,498.2,482.9,514
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Erie,4031,684098,441.4,427.1,456.1
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Fayette,2069,321706,451.7,431.6,472.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Fayette,1952,324837,393.7,375.1,413
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Forest,114,24623,358.3,287.9,447.5
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Forest,100,11184,487.7,374.1,634.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Franklin,2056,382075,405.2,387.4,423.7
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Franklin,2102,394184,378.7,361.8,396.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Fulton,248,36866,449.1,393.2,511.8
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Fulton,175,35849,331,280.5,388.8
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Greene,584,94229,477.9,438.3,520.3
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Greene,615,86462,505.7,463.9,550.5
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Huntingdon,739,119300,450,417.2,484.9
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Huntingdon,611,104422,394.9,361.8,430.5
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Indiana,1104,210512,389.6,365.9,414.5
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Indiana,1197,209017,420.4,394.9,447.3
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Jefferson,670,109512,422.2,389.5,457.3
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Jefferson,703,109903,438.5,404.1,475.3
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Juniata,364,60691,427.9,383.4,476.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Juniata,400,60038,467.6,420,519.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Lackawanna,3408,517369,492.3,475.3,509.7
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Lackawanna,3562,545038,460.4,444.4,476.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Lancaster,7544,1345228,449.2,438.9,459.7
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Lancaster,7702,1393205,422.9,413,433
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Lawrence,1448,208885,472.9,447.8,499.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Lawrence,1439,221242,432.5,408.3,457.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Lebanon,2104,349900,455.1,435.4,475.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Lebanon,2015,359696,398.9,380.7,417.8
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Lehigh,5660,910152,523.9,510,538.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Lehigh,5569,943803,456.6,444.2,469.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Luzerne,5633,796070,532.7,518.5,547.3
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Luzerne,5365,807446,461.6,448.5,474.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Lycoming,1872,279031,498.5,475.3,522.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Lycoming,1829,289358,451.4,429.7,474
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,McKean,577,104671,411.4,377.3,448
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,McKean,549,98499,395.1,360.1,432.7
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Mercer,1911,273693,481.9,459.8,505
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Mercer,1745,278469,415,394,436.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Mifflin,772,113338,480.8,446.2,517.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Mifflin,810,117619,460.3,426.6,496.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Monroe,2803,420424,499.2,479.8,519.2
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Monroe,2669,424921,466.1,447.7,485.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Montgomery,11434,2051381,443.6,435.3,452
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Montgomery,12031,2151738,410.7,403,418.4
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Montour,368,44197,606.8,544.2,675.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Montour,324,46747,477.7,422.4,538.8
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Northampton,5296,760072,529.3,514.8,544.3
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Northampton,5111,779908,468.7,455.2,482.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Northumberland,1720,230406,519,494,545.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Northumberland,1606,226286,464.7,440.4,490
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Perry,724,116855,464.4,429.2,501.9
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Perry,751,113490,466.3,431.9,503
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Philadelphia,17572,3758309,466.2,459.1,473.4
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Philadelphia,19091,4168012,398.1,392.3,403.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Pike,997,145199,421.5,394.2,450.5
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Pike,937,140777,429.1,399.7,460.4
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Potter,297,41306,454.7,401,514.6
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Potter,268,41259,421.1,365.7,483.1
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Schuylkill,2814,366055,559.1,538,580.8
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Schuylkill,2572,345981,488.5,468.5,509.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Snyder,603,99877,454.7,418.1,494
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Snyder,631,101174,453.2,416.5,492.4
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Somerset,1419,193703,499.2,472.6,527.1
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Somerset,1207,175741,444.4,417.2,473.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Sullivan,147,15647,489.4,407.9,588.4
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Sullivan,111,14285,471,366.8,599.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Susquehanna,731,100131,444.5,410.6,480.9
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Susquehanna,655,98514,416,381.4,453.2
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Tioga,700,101706,451.3,416.6,488.5
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Tioga,613,102339,397.8,364.6,433.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Union,700,119468,501.3,464.5,540.4
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Union,588,100028,429.4,392.5,468.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Venango,978,125940,498.7,465.9,533.5
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Venango,852,127969,425.9,394.9,458.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Warren,704,97864,448.6,414.4,485.3
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Warren,664,97098,437.2,401.4,475.8
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Washington,3600,512645,499,482.1,516.4
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Washington,3666,527491,468.3,452.2,484.9
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Wayne,917,136297,418.3,390.3,448
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Wayne,746,120077,377.1,347.6,408.8
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Westmoreland,5315,863678,405.1,393.7,416.7
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Westmoreland,5333,895514,379.2,368.1,390.6
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,Wyoming,500,66951,491.9,447.3,540.4
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,Wyoming,463,66246,475,429.5,524.4
"All cancers age-adjusted incidence rate per 100,000 among males",2017-2021,York,6623,1119387,468.1,456.6,479.9
"All cancers age-adjusted incidence rate per 100,000 among females",2017-2021,York,6802,1139107,449.4,438.3,460.7
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Pennsylvania,55847,32737862,129.1,127.9,130.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Adams,440,261294,121.5,109.5,134.5
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Allegheny,5946,3163092,140.9,137.1,144.8
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Armstrong,284,163386,115.3,101.2,130.9
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Beaver,861,424881,140.9,130.8,151.7
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Bedford,231,119823,127.2,109.9,146.7
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Berks,1738,1071768,128.1,121.9,134.6
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Blair,556,311483,125.1,114.1,137
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Bradford,289,151647,137.1,120.4,155.6
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Bucks,3201,1612701,141.4,136.2,146.7
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Butler,785,478074,119.3,110.6,128.5
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Cambria,670,333962,129.3,118.8,140.7
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Cameron,19,11199,NA,NA,NA
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Carbon,294,161351,121.1,106.7,137
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Centre,593,380280,140.7,129,153.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Chester,2383,1335299,142.8,136.9,148.9
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Clarion,143,96584,112.1,93.1,134
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Clearfield,299,188267,106.3,93.8,120.1
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Clinton,174,96933,135.1,114.6,158.4
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Columbia,286,168296,130.1,114.1,147.7
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Crawford,325,215254,104.8,93,117.8
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Cumberland,1031,642956,122.7,114.9,130.9
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Dauphin,1075,721737,114.5,107.5,122
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Delaware,2494,1473112,136.8,131.2,142.6
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Elk,130,75412,114.6,94.2,138.5
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Erie,1150,684098,128,120.3,136.1
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Fayette,505,324837,105.6,96,116.1
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Forest,22,11184,99.5,58.3,177.3
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Franklin,561,394184,102.5,93.8,111.9
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Fulton,41,35849,73.7,51.7,103.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Greene,157,86462,129.6,108.8,153.6
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Huntingdon,175,104422,113.4,96.2,133.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Indiana,347,209017,125.8,111.8,141.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Jefferson,196,109903,125.2,107,145.9
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Juniata,106,60038,127.7,102.9,157
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Lackawanna,981,545038,132.6,123.9,141.8
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Lancaster,2366,1393205,132.8,127.2,138.6
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Lawrence,405,221242,127.8,114.4,142.4
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Lebanon,571,359696,115.3,105.5,125.8
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Lehigh,1658,943803,139,132.1,146.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Luzerne,1437,807446,127.9,121,135.2
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,Lycoming,504,289358,127.6,116,140.1
"Breast age-adjusted incidence rate per 100,000 among females",2017-2021,McKean,142,98499,110.6,91.6,132.6
